user_id,item_id,rating
875,323,5.0
1668,2726,4.0
476,2530,5.0
4500,331,5.0
4917,1777,5.0
1353,226,4.0
1773,1255,5.0
632,930,4.0
208,219,4.0
3482,2628,4.0
2903,3344,4.0
3220,806,5.0
459,417,5.0
1750,945,5.0
1048,2125,3.0
3740,666,5.0
4020,1472,3.0
5374,3006,5.0
1111,1149,5.0
1492,2596,4.0
4499,2464,5.0
4006,1840,5.0
550,499,4.0
4476,2121,4.0
2400,2714,1.0
810,655,5.0
1286,2155,5.0
3274,113,4.0
1649,1313,5.0
4895,1058,5.0
1659,2411,4.0
832,169,5.0
1905,2992,5.0
784,950,5.0
1188,1826,4.0
4810,2335,1.0
3242,3179,5.0
2076,1752,4.0
5044,2077,5.0
1700,2009,4.0
4800,483,5.0
949,598,5.0
2794,780,5.0
4196,1963,4.0
4305,3078,4.0
1286,1147,4.0
1885,788,3.0
4099,327,5.0
932,371,5.0
2492,693,5.0
603,2947,5.0
215,337,5.0
743,1367,5.0
805,1673,3.0
5205,799,5.0
3355,213,5.0
1111,169,5.0
2542,1191,5.0
4553,1161,5.0
783,2563,4.0
738,1215,5.0
3337,2609,5.0
94,1248,5.0
2440,1477,5.0
1530,2421,5.0
41,337,5.0
2921,169,5.0
2539,1962,5.0
4539,1812,5.0
4282,3497,5.0
181,2295,5.0
5107,2805,5.0
4786,1226,4.0
3817,1749,5.0
1190,3345,5.0
1648,275,3.0
4890,2212,5.0
3738,2693,4.0
3548,532,5.0
3092,2325,4.0
3961,2221,1.0
1695,875,4.0
4959,1323,4.0
61,2410,4.0
5174,2373,5.0
3092,1314,4.0
2095,2373,3.0
4218,2673,3.0
949,1990,3.0
4404,1368,5.0
3177,1611,5.0
766,1174,5.0
3367,2581,5.0
4500,1301,4.0
1159,1602,5.0
1196,1779,4.0
1402,1777,5.0
5085,1333,3.0
3990,2005,1.0
2656,430,5.0
4685,3448,5.0
1969,1544,5.0
2858,259,4.0
4050,1131,5.0
2893,1529,4.0
1252,1533,3.0
424,1155,4.0
4834,610,4.0
3279,2025,5.0
212,3426,4.0
4951,2544,5.0
2388,2285,5.0
3754,570,5.0
4689,526,5.0
1305,2391,4.0
2891,2127,2.0
754,2200,5.0
498,2271,1.0
4469,2230,4.0
5535,247,5.0
4133,1940,5.0
1708,2790,5.0
4308,994,3.0
4479,3244,4.0
5490,532,2.0
2451,326,4.0
2691,3483,5.0
5388,2845,5.0
3156,3305,4.0
5118,786,5.0
434,2043,4.0
5245,1980,4.0
1531,1517,5.0
998,353,5.0
4107,947,2.0
2312,1080,5.0
135,3,5.0
481,346,5.0
4728,2274,4.0
562,2698,5.0
1396,238,5.0
3893,651,4.0
2842,2050,3.0
3399,3517,4.0
1037,2246,2.0
3160,3266,3.0
5380,2043,5.0
2711,707,5.0
4493,2422,4.0
5487,1522,4.0
1903,2095,5.0
1517,2057,5.0
1406,2707,4.0
4244,257,4.0
4493,2432,1.0
918,1069,3.0
3157,652,5.0
3793,2771,3.0
1946,2006,4.0
5425,2057,5.0
4093,784,3.0
382,615,5.0
3132,216,5.0
38,73,5.0
4647,1290,5.0
3864,2536,4.0
1324,771,5.0
3132,269,5.0
574,1497,5.0
392,1253,1.0
3340,2184,2.0
2836,1177,4.0
3602,1112,4.0
1238,1748,4.0
901,985,5.0
985,2067,3.0
3412,1999,5.0
4245,2234,5.0
4636,1479,2.0
1295,2703,5.0
3551,1844,5.0
477,1842,5.0
3466,1147,5.0
2448,615,5.0
4736,3490,5.0
448,1954,4.0
1991,2372,4.0
603,2838,3.0
3295,2534,1.0
3978,1888,2.0
5085,1785,5.0
4342,1221,5.0
2375,2091,4.0
673,1094,3.0
3100,2630,5.0
2743,2284,4.0
3683,773,5.0
3263,1314,4.0
515,1650,4.0
4776,2105,5.0
4146,2647,4.0
5472,3413,5.0
2238,1906,3.0
5236,2693,5.0
738,2209,5.0
2749,3,5.0
4066,1694,5.0
1876,2161,5.0
1813,45,5.0
477,1253,5.0
4993,2370,5.0
3466,2854,4.0
5425,79,5.0
3397,1565,4.0
1454,384,5.0
4748,102,5.0
1695,615,4.0
207,560,5.0
1758,3007,5.0
3788,2931,5.0
721,3345,4.0
4500,831,5.0
1810,3010,4.0
5196,786,4.0
4061,718,5.0
3179,1966,4.0
591,749,5.0
2756,1074,4.0
5120,875,5.0
5253,3558,5.0
4890,2164,4.0
4454,2932,3.0
5410,2438,3.0
190,2422,3.0
3840,260,5.0
3730,1742,5.0
875,4,5.0
4609,2676,5.0
2708,283,5.0
5208,1391,5.0
1764,2432,1.0
1434,1893,5.0
3449,1200,1.0
395,1382,4.0
3588,1065,5.0
5288,1127,5.0
1492,2627,3.0
354,2516,3.0
2904,2510,3.0
46,2173,3.0
2659,1199,5.0
1019,568,5.0
921,3242,5.0
904,2948,4.0
2725,2311,5.0
1513,262,2.0
4902,1837,3.0
2956,2246,5.0
2490,224,5.0
3793,311,4.0
4412,1236,5.0
1826,2238,4.0
3823,2513,5.0
5069,1813,5.0
1799,1548,5.0
987,2440,4.0
1692,1686,5.0
2601,2630,5.0
2224,1611,5.0
4439,2125,1.0
4986,3517,3.0
1492,2124,2.0
4519,1937,3.0
2210,3348,4.0
2361,202,5.0
5221,2386,4.0
1582,1688,5.0
2803,1994,3.0
1930,751,5.0
465,2200,4.0
817,1512,5.0
3838,3094,5.0
4391,2610,5.0
2684,257,4.0
2976,790,5.0
3132,2319,5.0
1107,2505,4.0
4756,2583,5.0
2710,817,2.0
4820,1088,5.0
5336,1103,5.0
918,967,2.0
1737,798,5.0
3374,3368,5.0
1986,2271,1.0
1217,1013,5.0
363,3278,5.0
2355,732,4.0
3673,1221,3.0
1002,2125,1.0
4306,2111,4.0
3997,3201,5.0
2210,3340,4.0
5110,1850,4.0
4454,632,3.0
2743,2659,5.0
3338,610,4.0
4105,1690,5.0
1781,1358,3.0
4198,269,5.0
4661,3009,1.0
2867,1546,5.0
1463,1484,5.0
290,3060,5.0
4969,2020,5.0
1715,416,5.0
3159,2563,3.0
687,2949,2.0
2543,2173,4.0
4658,1502,5.0
4895,1915,5.0
1723,44,4.0
2361,1019,5.0
1930,648,5.0
5104,3284,4.0
2099,1432,1.0
1571,1704,5.0
1265,2899,2.0
2058,496,3.0
2036,664,5.0
3338,1066,1.0
4392,2548,4.0
3476,1689,5.0
5144,949,5.0
4514,2224,4.0
3807,178,5.0
636,1257,5.0
383,2215,5.0
4033,839,5.0
2386,248,4.0
4439,2144,5.0
5231,3316,5.0
4741,2881,5.0
4553,1283,5.0
3466,1996,4.0
15,732,5.0
2202,1611,4.0
2350,442,5.0
5482,2371,5.0
3182,593,4.0
1424,894,2.0
2601,1124,4.0
1502,1122,4.0
2456,610,5.0
5083,2413,3.0
3681,1770,5.0
5175,2645,3.0
3101,2331,4.0
204,2465,5.0
234,3169,5.0
1503,3056,5.0
3672,1972,3.0
4488,1145,5.0
5533,2283,4.0
3683,227,5.0
1371,961,4.0
1656,1910,4.0
5491,292,5.0
5164,2379,3.0
1703,3,5.0
5067,2563,4.0
3373,2256,1.0
397,1909,4.0
4901,1253,5.0
1417,2325,4.0
4320,606,1.0
4811,2545,5.0
1450,2113,5.0
2737,2824,5.0
2099,2693,2.0
1915,2874,3.0
2241,2454,1.0
2839,812,5.0
4525,2939,4.0
537,2904,5.0
4320,64,5.0
2246,2256,2.0
4238,1531,5.0
3577,1851,4.0
636,2043,3.0
3683,1629,5.0
4966,1227,5.0
1014,2581,5.0
1959,1514,5.0
654,129,5.0
4664,2643,3.0
3912,1661,3.0
3286,2150,4.0
2797,2161,1.0
3911,1969,2.0
527,2599,3.0
633,1636,3.0
2298,457,5.0
4320,1020,4.0
575,2925,5.0
2598,2367,5.0
4230,615,5.0
3399,3073,4.0
1652,153,5.0
3266,2558,5.0
3784,2422,5.0
3238,263,5.0
5503,1607,1.0
2592,1694,5.0
373,3326,5.0
2837,2422,5.0
2907,2665,3.0
3715,499,5.0
4808,2219,4.0
3791,1107,5.0
1816,2479,4.0
2185,643,5.0
58,2399,5.0
4828,936,5.0
4147,994,5.0
1991,2301,3.0
4861,706,5.0
4409,484,3.0
3959,1950,4.0
4685,3156,5.0
3427,578,5.0
789,742,4.0
1392,2222,3.0
2780,661,5.0
5105,640,5.0
3466,2683,4.0
515,1937,4.0
2443,2418,3.0
4357,746,5.0
1951,667,5.0
586,3095,5.0
4133,1315,4.0
185,166,3.0
110,178,5.0
2232,1600,5.0
3337,2493,5.0
5201,1221,5.0
1832,1007,5.0
842,1795,5.0
3946,3105,4.0
1946,2549,4.0
1976,1868,3.0
655,3163,2.0
2570,2422,5.0
3559,2837,3.0
3286,1980,5.0
3522,745,4.0
673,395,5.0
3,248,5.0
4133,1966,2.0
411,2235,5.0
1136,479,5.0
5151,1051,2.0
1773,2524,5.0
3292,1353,5.0
805,1888,4.0
2514,716,5.0
4593,1848,5.0
673,16,4.0
5045,3311,5.0
2750,2402,4.0
4531,2077,2.0
2171,1179,5.0
3946,2629,5.0
404,3172,5.0
3693,2156,5.0
3759,894,5.0
4477,2374,4.0
3132,674,5.0
315,1695,5.0
2739,552,5.0
5265,1697,5.0
4471,3084,5.0
4561,2005,3.0
4842,2204,5.0
3399,2343,5.0
4500,1506,1.0
996,1464,4.0
3039,1066,3.0
2368,353,5.0
5219,3317,5.0
3813,1920,5.0
4280,2150,5.0
2749,1013,5.0
4146,2271,3.0
2950,74,3.0
5352,834,5.0
1897,475,5.0
3681,961,5.0
2327,2843,5.0
3565,1983,4.0
2453,3117,2.0
596,3125,3.0
1951,2830,5.0
4363,2988,5.0
4553,520,5.0
3892,202,5.0
5171,1316,5.0
178,506,5.0
1396,1544,5.0
4529,2003,4.0
3859,3057,5.0
4664,2539,4.0
5471,2164,5.0
1944,668,4.0
1582,861,5.0
5160,1065,5.0
4185,1648,4.0
4053,762,5.0
5041,243,5.0
3662,2285,5.0
3318,868,5.0
2436,3296,5.0
2809,2714,4.0
5419,2422,4.0
708,3168,5.0
110,824,5.0
612,425,5.0
461,3186,1.0
3031,904,3.0
4245,2460,5.0
861,741,5.0
4165,1247,2.0
160,3388,5.0
2829,740,5.0
1270,1092,4.0
2708,2869,5.0
3168,220,5.0
4501,1766,5.0
4741,3137,5.0
2573,867,4.0
2920,2136,5.0
1200,552,5.0
4795,3070,5.0
5110,2124,5.0
1492,2043,4.0
208,216,5.0
642,994,5.0
1200,772,5.0
3162,1156,4.0
1184,660,5.0
1644,2536,3.0
1995,1766,5.0
4825,728,5.0
3648,784,4.0
4249,1981,5.0
1878,168,5.0
1820,2519,2.0
3781,758,4.0
2399,1767,5.0
3619,2144,5.0
1328,2476,4.0
4324,1715,5.0
4133,2724,2.0
1279,1937,4.0
1400,2278,5.0
2128,1427,4.0
4206,2989,4.0
3959,2201,1.0
4192,894,5.0
3270,2534,3.0
4308,2164,5.0
3159,346,3.0
5078,256,5.0
333,2570,3.0
3525,2920,5.0
4872,2403,3.0
1713,1889,2.0
1158,18,4.0
2593,1548,5.0
2314,1342,5.0
4780,624,5.0
5125,2484,4.0
4104,315,5.0
2000,1569,5.0
4454,3119,3.0
594,834,5.0
1500,1335,5.0
543,2140,4.0
297,3317,5.0
676,162,5.0
3915,628,3.0
5397,1765,5.0
4,2215,5.0
3059,2160,5.0
1789,1909,1.0
4228,1063,4.0
4958,1400,3.0
207,1840,5.0
778,397,5.0
2514,1048,4.0
429,3290,4.0
2683,2581,5.0
4759,353,5.0
1652,321,5.0
1668,3178,5.0
5319,3099,4.0
3886,2365,5.0
2395,3289,5.0
4746,2825,4.0
201,2200,3.0
671,2410,5.0
4302,759,5.0
4826,2054,5.0
3160,823,5.0
3210,1526,1.0
429,3099,3.0
2723,781,5.0
3793,60,4.0
3357,874,5.0
3765,3558,4.0
529,2826,4.0
3246,531,5.0
5344,717,5.0
4137,908,5.0
3415,308,4.0
4245,2611,5.0
1910,652,5.0
4222,844,5.0
121,1306,4.0
5112,875,4.0
5141,1105,5.0
1245,558,5.0
5112,659,4.0
3683,1418,5.0
673,1177,5.0
1379,1103,5.0
2907,3174,4.0
2409,950,5.0
4298,875,5.0
5265,2474,1.0
3063,2807,5.0
476,555,4.0
2175,2016,5.0
2543,118,2.0
4832,2825,5.0
5362,3154,5.0
749,2025,4.0
2865,1747,5.0
4799,2246,5.0
3466,1748,4.0
1531,2255,5.0
3893,685,4.0
2931,442,5.0
5085,274,5.0
150,1582,5.0
5490,244,5.0
691,643,4.0
1885,499,4.0
140,994,5.0
2084,426,4.0
2502,2343,3.0
2831,1089,4.0
4059,1891,5.0
4551,2422,4.0
4137,1692,5.0
789,1765,4.0
5389,3364,5.0
3756,1830,4.0
4240,2885,3.0
3349,345,3.0
3833,764,4.0
3132,651,5.0
3374,3555,1.0
3946,1544,4.0
385,1089,3.0
2723,1946,5.0
4094,541,5.0
2842,368,5.0
411,2050,1.0
4245,2584,5.0
1682,2548,5.0
261,3400,5.0
1259,1290,5.0
4902,1565,5.0
2182,748,4.0
4775,2754,5.0
366,2839,3.0
805,1611,4.0
3720,869,5.0
1247,2224,5.0
2451,1759,4.0
3987,772,4.0
3350,967,5.0
1148,2765,5.0
3690,2119,5.0
901,1985,5.0
130,2105,5.0
782,2951,2.0
612,1826,5.0
3793,2576,4.0
2386,283,5.0
1121,1382,4.0
2399,25,5.0
4913,1335,5.0
3377,1255,5.0
1848,2204,5.0
1460,2234,3.0
1372,1867,4.0
2578,1548,5.0
4296,2878,5.0
3081,2105,4.0
4454,142,4.0
921,3232,5.0
3946,3094,4.0
4776,1649,5.0
2248,204,2.0
2830,1548,4.0
830,2184,5.0
4500,1115,4.0
4461,1142,5.0
673,2497,3.0
2875,2658,4.0
2583,763,5.0
1804,2352,5.0
4149,2431,5.0
2248,1170,5.0
97,2123,4.0
4378,933,4.0
2091,2230,4.0
2202,305,4.0
1306,106,5.0
5113,2215,2.0
296,2007,1.0
2935,2256,4.0
247,1028,5.0
4500,1777,1.0
5310,1603,5.0
5287,2050,5.0
3020,1996,5.0
5146,309,5.0
5043,866,4.0
1987,447,2.0
4733,1253,4.0
85,3379,5.0
495,742,4.0
3083,1602,5.0
3239,50,5.0
4358,2409,5.0
1028,2088,2.0
3218,2538,5.0
1402,533,5.0
497,2266,4.0
5366,115,3.0
832,2127,4.0
4245,3084,5.0
1509,1707,3.0
2695,1822,5.0
3278,2325,4.0
749,1932,5.0
594,542,5.0
1668,2373,5.0
627,249,4.0
873,2004,4.0
2956,1796,4.0
1629,3171,4.0
2410,1671,3.0
3174,2025,3.0
3318,933,3.0
2684,2534,4.0
872,845,4.0
2803,2798,4.0
125,433,4.0
770,2539,5.0
297,3249,5.0
2634,248,5.0
5068,2514,5.0
2165,2184,5.0
2201,1958,1.0
2559,1563,3.0
2633,895,5.0
4195,741,5.0
3793,815,4.0
3151,2006,4.0
5393,100,4.0
1444,2965,4.0
3053,259,5.0
4471,2117,5.0
2986,559,5.0
1215,3341,2.0
4353,2976,5.0
281,1953,5.0
5401,2251,5.0
881,1257,5.0
3435,1337,5.0
5212,2432,1.0
1330,1210,5.0
2818,806,4.0
3261,2049,4.0
1369,1483,2.0
2046,11,3.0
736,2313,5.0
4687,443,5.0
4114,2540,4.0
2217,1113,5.0
1406,1216,4.0
3122,2223,5.0
4685,2400,5.0
1662,2123,5.0
3431,1118,4.0
2905,1672,5.0
1175,3384,5.0
5408,2989,3.0
5261,834,5.0
673,432,5.0
4398,1909,4.0
3712,643,5.0
1637,2160,2.0
2543,2825,4.0
1897,1095,5.0
4776,1840,5.0
3521,950,5.0
2597,1107,4.0
2950,1234,5.0
3881,2247,5.0
2632,586,4.0
404,558,2.0
1907,246,3.0
537,1820,5.0
4185,3340,3.0
1962,1633,3.0
1319,2245,1.0
1991,2158,4.0
4006,2432,1.0
5357,3173,5.0
1695,1253,5.0
2834,3212,3.0
2855,2940,4.0
2857,2753,4.0
3829,639,3.0
3397,165,3.0
448,2598,4.0
2878,176,5.0
3098,2150,2.0
2919,1191,4.0
4500,2200,2.0
4518,1075,5.0
5168,102,5.0
3027,2989,5.0
3139,280,5.0
1820,2584,3.0
5225,3486,5.0
3806,776,5.0
468,3451,5.0
4273,257,4.0
1406,1933,5.0
481,2398,5.0
3979,868,5.0
2270,1124,5.0
3287,609,5.0
3430,1088,5.0
4299,56,4.0
643,869,5.0
1003,2400,5.0
1107,3453,4.0
3399,2818,4.0
3482,2422,4.0
1371,874,5.0
2042,1950,4.0
1506,643,5.0
2238,1589,5.0
557,3275,4.0
3121,2243,5.0
3095,2050,5.0
476,554,2.0
5476,1414,5.0
1177,3121,2.0
916,1876,5.0
2541,559,5.0
1987,423,4.0
1884,2472,3.0
3959,220,5.0
441,469,5.0
2583,2051,4.0
1764,2505,4.0
1603,2462,4.0
4945,1791,2.0
5398,854,4.0
2514,806,5.0
1930,246,4.0
4350,1361,5.0
5476,2675,5.0
1902,754,3.0
3318,2062,5.0
5514,907,3.0
1889,3,4.0
4799,1520,5.0
3588,727,5.0
2705,2317,1.0
3683,1272,3.0
3729,3163,5.0
3682,1598,4.0
2613,2107,3.0
3132,2,5.0
3992,2444,5.0
2538,2648,5.0
2191,539,5.0
4500,2545,2.0
818,1653,3.0
4054,2958,4.0
362,3489,2.0
2723,1552,5.0
4168,266,4.0
2723,1123,5.0
2357,3182,2.0
2448,2464,5.0
525,157,5.0
1764,1611,4.0
1836,1780,4.0
3048,759,5.0
4588,905,4.0
1499,2711,4.0
4693,592,4.0
3377,249,5.0
1390,764,4.0
1649,227,5.0
4843,1717,5.0
1176,2657,3.0
739,3,5.0
4287,1680,5.0
5343,459,5.0
5202,2466,4.0
58,2708,3.0
300,3010,3.0
4479,2433,5.0
3250,2164,4.0
404,3487,4.0
2171,2373,2.0
3399,94,5.0
2345,3139,5.0
5344,853,5.0
1233,2508,5.0
3861,3105,5.0
2683,520,5.0
1229,1931,5.0
4443,1491,4.0
1267,1016,5.0
4244,2450,4.0
3085,2047,4.0
49,1966,5.0
85,3104,5.0
3753,2038,5.0
1406,585,4.0
930,1332,5.0
3683,983,5.0
3670,3312,4.0
4311,651,5.0
4368,2328,5.0
5387,1777,5.0
1246,2508,5.0
3793,2553,4.0
629,1734,5.0
1938,469,5.0
5499,1981,5.0
4861,2505,5.0
4707,353,4.0
3619,2628,3.0
45,551,5.0
3137,2989,5.0
2878,443,5.0
1371,839,4.0
5056,1628,5.0
3690,1175,5.0
1369,226,5.0
4519,961,5.0
2103,1409,4.0
1376,1281,2.0
5261,3016,4.0
3112,2049,4.0
670,861,5.0
4997,1257,5.0
243,2605,4.0
3085,724,1.0
3903,330,5.0
5469,3108,3.0
3159,1253,2.0
4110,2096,5.0
5211,1974,4.0
5001,1753,5.0
3343,636,5.0
4128,1289,5.0
1279,1512,3.0
4330,2286,5.0
3247,1546,4.0
2143,540,5.0
1289,325,4.0
1235,2576,5.0
1848,1128,5.0
1703,2020,5.0
3343,2514,4.0
5499,3333,4.0
1885,1478,3.0
753,202,5.0
1724,273,5.0
2223,2273,5.0
1407,2043,5.0
5400,275,3.0
1407,2284,5.0
2765,1791,5.0
3330,2438,5.0
306,2245,1.0
2093,3237,4.0
991,244,5.0
1107,2940,4.0
2451,758,4.0
2818,912,4.0
1315,1305,4.0
5001,753,5.0
2344,1372,4.0
3489,2155,5.0
3311,3499,5.0
2665,1889,2.0
1539,746,5.0
4457,1919,5.0
5184,2286,5.0
1808,55,5.0
1506,989,3.0
123,2594,5.0
5079,2253,5.0
4187,1875,5.0
1241,1438,5.0
396,2473,5.0
4929,3270,4.0
3132,1022,5.0
1010,1775,1.0
3368,2560,4.0
3285,23,5.0
2708,479,5.0
5073,869,5.0
1159,1036,4.0
5105,1652,5.0
4921,38,5.0
670,2356,4.0
4404,1745,5.0
856,2176,5.0
1236,2918,5.0
434,944,5.0
4679,2147,5.0
4831,1694,3.0
4902,1578,5.0
789,1977,4.0
764,1439,5.0
4558,1145,5.0
1988,2641,4.0
1085,3421,4.0
2443,2265,5.0
5032,3063,4.0
606,1492,4.0
448,1728,4.0
2677,1661,4.0
3196,2461,4.0
827,2480,3.0
3368,1690,4.0
1793,3006,4.0
4291,1384,1.0
3838,1985,4.0
1211,1421,3.0
2464,81,5.0
3495,2235,5.0
1689,87,5.0
2978,1925,5.0
4739,2482,2.0
483,1199,5.0
3080,2371,5.0
5303,274,5.0
5479,1416,5.0
4027,2834,5.0
3220,2505,5.0
373,2650,5.0
1233,2400,4.0
3246,432,5.0
5180,1170,5.0
2118,1090,5.0
2226,1036,4.0
3539,2858,3.0
327,2759,5.0
673,877,4.0
4500,1819,1.0
3926,1145,5.0
1629,3345,4.0
5495,1546,5.0
4845,1305,5.0
1492,2223,3.0
5349,1569,5.0
1720,2017,5.0
2699,2117,2.0
5388,1988,5.0
4623,3369,4.0
2320,289,4.0
4316,930,3.0
5531,2576,5.0
2913,2516,5.0
577,2508,4.0
4454,1350,3.0
2924,2922,5.0
2470,1932,3.0
2741,2182,2.0
323,2503,5.0
2869,3012,4.0
3819,706,3.0
4171,3317,5.0
1000,3514,3.0
426,2943,1.0
4948,1658,4.0
3680,2230,5.0
3373,1488,2.0
1284,2389,3.0
5035,1191,5.0
2075,1481,5.0
3012,2690,5.0
3276,2050,4.0
1682,2528,5.0
712,2294,1.0
543,2067,5.0
4776,2019,5.0
5039,2221,1.0
2353,3178,5.0
1209,692,5.0
4248,3523,4.0
2629,1903,2.0
4837,2119,2.0
3677,2047,4.0
2106,3372,5.0
1348,2798,4.0
1623,1997,5.0
83,3105,4.0
5175,716,5.0
1540,781,5.0
3801,3426,5.0
3318,218,4.0
670,779,5.0
3132,649,5.0
2178,502,3.0
49,1919,5.0
5180,1627,5.0
4468,2317,3.0
1917,1900,4.0
189,994,5.0
2476,128,3.0
265,2144,1.0
5387,344,4.0
4779,2180,5.0
1625,2025,4.0
4179,3062,5.0
3127,973,4.0
322,307,5.0
4752,2615,3.0
2849,1920,2.0
5430,1782,5.0
5290,2689,5.0
3362,1389,5.0
447,3397,1.0
110,665,5.0
2656,1349,5.0
136,360,5.0
5152,2173,4.0
1216,432,3.0
114,3392,5.0
4952,1587,5.0
638,2020,5.0
366,3313,4.0
2514,1089,5.0
1389,1457,4.0
3573,2544,5.0
1109,3443,5.0
3095,865,5.0
3907,368,4.0
5400,1746,4.0
4617,2605,4.0
1016,935,4.0
4001,983,2.0
2209,2319,4.0
4376,1952,4.0
4245,1987,5.0
2352,3504,5.0
5199,485,5.0
3300,1699,5.0
1878,2224,4.0
1847,3,5.0
1880,3,5.0
4661,3261,5.0
1396,2255,5.0
625,2513,4.0
3435,1944,5.0
4404,571,5.0
4303,739,5.0
2073,124,5.0
4374,1213,3.0
5353,1373,5.0
5006,987,5.0
1596,1253,5.0
5528,2358,2.0
2259,618,5.0
5456,2704,2.0
4245,2419,2.0
3982,2263,4.0
4125,206,4.0
2103,1600,5.0
3275,693,3.0
2271,1589,4.0
5455,835,4.0
2561,169,5.0
3996,106,5.0
3324,457,4.0
1353,1990,5.0
1675,728,5.0
543,169,5.0
2608,255,5.0
4991,1505,4.0
3466,1155,5.0
1181,2072,5.0
2405,1906,4.0
3536,611,4.0
3360,2148,5.0
5132,425,3.0
1426,2857,3.0
4196,1438,4.0
4514,2245,5.0
1298,756,5.0
3521,2634,2.0
400,1565,5.0
5538,1537,5.0
2838,679,5.0
4220,119,5.0
3096,798,5.0
4589,2968,3.0
3789,876,5.0
1398,2647,5.0
4066,167,5.0
3365,3358,1.0
4597,659,5.0
673,1325,4.0
4931,1945,5.0
3069,1341,5.0
5032,2462,5.0
3539,2910,2.0
3829,1722,3.0
2245,1502,4.0
2181,2119,5.0
3132,112,5.0
4110,2483,1.0
1406,942,2.0
1898,2464,2.0
3023,2257,5.0
2743,2598,4.0
4715,485,5.0
2324,591,5.0
1748,3282,5.0
1577,179,5.0
3556,78,5.0
78,280,5.0
5209,2221,4.0
2318,2329,2.0
2910,3099,2.0
2839,58,5.0
4424,336,5.0
2327,2850,4.0
404,1183,5.0
4414,3321,3.0
4443,468,4.0
1975,3384,4.0
712,2302,5.0
3338,672,4.0
2158,1482,5.0
1371,869,5.0
3130,797,5.0
3489,2081,5.0
2202,1035,5.0
3072,1599,3.0
1330,1837,2.0
4914,760,4.0
557,3279,3.0
3744,2989,5.0
5508,1954,5.0
1959,1454,4.0
4047,3481,5.0
1789,932,5.0
1618,2650,4.0
771,1946,4.0
3988,1731,4.0
5179,3325,4.0
731,1817,5.0
5430,1105,5.0
3559,2942,5.0
1294,1545,5.0
4606,325,4.0
1879,341,5.0
4104,1009,5.0
1668,3337,5.0
4907,2627,2.0
2601,1419,5.0
1172,509,4.0
462,2486,1.0
3418,3206,5.0
484,2161,1.0
2818,2045,5.0
1668,2943,3.0
1695,1825,5.0
1402,580,5.0
322,853,5.0
1705,1993,5.0
1905,3258,5.0
2785,3388,5.0
4469,1476,4.0
4754,2392,5.0
1309,2323,5.0
3923,2246,5.0
1935,643,5.0
3306,1920,5.0
1165,749,2.0
2885,1937,5.0
2451,724,5.0
3220,1073,5.0
1956,1942,5.0
4116,1907,5.0
4057,2114,4.0
3877,373,5.0
285,3373,4.0
1613,677,5.0
4621,1127,5.0
3673,1215,3.0
1700,2011,4.0
3318,1522,5.0
4208,1680,5.0
5162,2215,4.0
2365,2704,1.0
4400,2458,4.0
4580,2837,3.0
3787,32,5.0
689,735,3.0
5477,2343,5.0
1161,2090,2.0
2251,1866,5.0
3828,1847,4.0
271,1514,5.0
1677,2276,3.0
3829,506,4.0
2025,2124,5.0
3128,1727,5.0
2668,3396,2.0
3489,2024,5.0
764,2328,5.0
2980,3307,5.0
5334,99,5.0
803,544,5.0
876,3012,4.0
1364,1963,5.0
2482,152,5.0
5440,425,4.0
4702,386,5.0
2196,443,5.0
913,2254,4.0
1048,1673,5.0
3503,2630,3.0
5344,2934,4.0
4271,3,4.0
122,2224,5.0
3951,2204,5.0
61,169,5.0
642,273,4.0
2996,3341,3.0
2380,1735,5.0
2108,442,3.0
1723,679,4.0
5309,139,5.0
1792,1078,5.0
1760,2226,1.0
2952,166,4.0
2229,2638,5.0
5252,3295,5.0
1887,3465,4.0
4500,1991,3.0
4168,435,4.0
5424,2607,5.0
5430,1722,4.0
404,1966,1.0
4053,1416,4.0
3491,673,5.0
1313,3287,2.0
3532,588,5.0
2871,3384,3.0
4454,1684,3.0
4144,227,4.0
715,767,3.0
3234,443,5.0
4073,360,5.0
4454,340,3.0
2749,62,5.0
715,1974,4.0
673,2676,5.0
385,1324,3.0
309,223,4.0
3843,914,5.0
4,1084,5.0
904,2625,5.0
4269,3234,4.0
1357,320,4.0
607,2419,4.0
1918,416,5.0
188,2825,3.0
4469,28,4.0
1766,1721,2.0
4262,2095,5.0
2778,375,5.0
4902,356,4.0
3196,1711,4.0
2292,1192,5.0
4500,270,4.0
3604,3180,4.0
153,2611,3.0
2662,2722,2.0
1721,1752,5.0
5366,416,5.0
514,3275,4.0
4551,2432,2.0
2912,994,5.0
992,720,3.0
798,1411,5.0
3267,2888,5.0
5039,1481,5.0
327,2568,5.0
4454,1434,3.0
661,584,5.0
2959,2252,4.0
1959,988,4.0
5152,2413,3.0
5430,908,4.0
445,279,5.0
2930,2828,3.0
2244,92,5.0
1583,655,4.0
3844,2409,4.0
4133,1669,5.0
3459,711,5.0
295,2982,2.0
1669,265,4.0
2582,176,5.0
3852,2171,2.0
848,2280,4.0
457,1463,3.0
1977,1673,5.0
5268,2413,1.0
780,383,5.0
1479,71,5.0
5520,2869,1.0
5079,2208,5.0
2456,988,4.0
2437,1261,5.0
5081,1089,4.0
1704,961,5.0
3066,3388,5.0
3333,876,4.0
4245,2795,5.0
3334,1850,5.0
5202,1340,5.0
326,508,5.0
3416,1685,5.0
1727,2704,1.0
1983,994,5.0
